headline,date,snippet,url
A Hollywood Sexual-Abuse Suit Is Dropped,2014-06-06T00:00,"Michael Egan, the accuser in a series of suits, has dropped his complaint against David Neuman, a former Disney television executive....",https://www.nytimes.com/2014/06/06/business/media/michael-egan-withdraws-his-complaint-against-david-neuman-an-ex-disney-executive.html
"Vice Has Many Media Giants Salivating, but Its Terms Will Be Rich",2014-06-23T00:00,"Disney, 21st Century Fox and Time Warner are all seeking a piece of Vice Media, and its young, coveted audience....",https://www.nytimes.com/2014/06/23/business/media/vice-has-many-media-giants-salivating-but-its-terms-will-be-rich.html
Disney Hopes New (and Nostalgic) Formula Will Draw Tweens,2014-06-26T00:00,"In “Girl Meets World,” Disney Channel tries to strip away Internet conventions....",https://www.nytimes.com/2014/06/26/business/media/disney-shunning-youtube-template.html
Fusion Names Jane Spencer Its Editor for Digital Content,2014-07-02T00:00,"Ms. Spencer, formerly of The Wall Street Journal and The Daily Beast, joins the joint online and television venture between Univision and Disney/ABC Television Group....",https://www.nytimes.com/2014/07/02/business/media/fusion-names-jane-spencer-its-editor-for-digital-content.html
"Disney’s Third-Quarter Profits Soar, on Marvel’s Back",2014-08-06T00:00,"Racing past Wall Street’s expectations, Walt Disney said quarterly profit totaled $2.25 billion, a 22 percent increase from the year-ago period....",https://www.nytimes.com/2014/08/06/business/media/disneys-third-quarter-profits-soar-on-marvels-back.html
"Sensing a Tsum Tsum Craze Afoot, Disney Rushes to Supply Fans",2014-08-11T00:00,"A test batch of small stuffed toys called Tsum Tsum, already a hit in Japan, has sold out in Disney Stores in the United States, and the company wonders if it has found the next Beanie Baby....",https://www.nytimes.com/2014/08/11/business/disney-rushes-to-build-a-tsum-tsum-collecting-craze.html
Disney Unveils New ‘Star Wars’ Game for Mobile Devices,2014-08-22T00:00,"In addition to the game, Star Wars: Commander, the company plans to roll out a new animated television movie and a related TV series in October....",https://www.nytimes.com/2014/08/22/business/media/disney-unveils-new-star-wars-game-for-mobile-devices.html
"Disney Details a New, Boy-Centric Animated Movie",2014-09-03T19:02,“Big Hero 6” is about a teenage robotics prodigy who must save his city from a madman....,https://www.nytimes.com/2014/09/04/business/media/disney-details-a-new-boy-centric-animated-movie.html
‘Frozen’ Finds a Theme Park Home at Epcot,2014-09-13T00:00,"To accommodate the new attraction, Walt Disney World is taking out Maelstrom, a 1980s-era flume ride that still has fans....",https://www.nytimes.com/2014/09/13/business/media/frozen-finds-a-theme-park-home-at-epcot.html
Disney Infinity Game Studio Hires a Top Player to Create Toy Box Levels,2014-09-15T00:00,Disney noticed a teacher’s winning streak when it came to creating levels of a video game and asked if he would be interested in pursuing that for a living....,https://www.nytimes.com/2014/09/15/business/media/disney-infinity-game-studio-hires-a-top-player-to-create-toy-box-levels.html
"Bob Iger, on Success Streak, Gets 2nd Contract Extension at Disney",2014-10-03T00:00,"He will remain chief executive until June 2018, a reflection of the company&#8217;s success under his leadership....",https://www.nytimes.com/2014/10/03/business/media/robert-iger-gets-2nd-contract-extension-at-disney.html
Potential Added Bonus of $60 Million for Robert Iger at Disney,2014-10-04T00:00,"The chief executive agreed to stay until 2018, and the company has offered a carrot in the form of a cash retention bonus, should certain targets be met....",https://www.nytimes.com/2014/10/04/business/media/potential-added-bonus-of-60-million-for-robert-iger-at-disney.html
Movie Watchdog Group Gives Out Its First Seal of Approval ,2014-10-06T00:00,"Beginning with the Disney film &#8220;Alexander and the Terrible, Horrible, No Good, Very Bad Day,&#8221; Common Sense Media plans to award its seal to as many as 10 family-friendly films a year....",https://www.nytimes.com/2014/10/06/business/media/movie-watchdog-group-gives-out-its-first-seal-of-approval-.html
Modest Introduction for Disney’s Animated ‘Star Wars’ Endeavor,2014-10-07T00:00,"“Star Wars Rebels: Sparks of Rebellion,” an animated movie designed to jump-start Disney’s new series based on the franchise, drew 6.5 million viewers worldwide....",https://www.nytimes.com/2014/10/07/business/media/solid-introduction-for-disneys-animated-star-wars-endeavor.html
Fusion Hires Alexis Madrigal of TheAtlantic.com to Bolster Tech Coverage,2014-10-08T00:00,"Alexis Madrigal, who will become Silicon Valley bureau chief, is the latest addition to the joint venture between Univision and the Disney-ABC Television group....",https://www.nytimes.com/2014/10/08/business/media/fusion-hires-alexis-madrigal-of-atlanticcom-to-bolster-tech-coverage.html
Disney Pins Hopes on &#8216;Guardians of the Galaxy&#8217; Show ,2014-10-11T00:00,"The cable network, aimed at boys 6 to 11, has struggled to find an audience. Now it is trying to build on movie hits like &#8220;Guardians&#8221; and &#8220;Star Wars.&#8221;...",https://www.nytimes.com/2014/10/11/business/media/guardians-of-the-galaxy-tv-show-is-latest-hope-for-disney-xd-channel.html
"3 Million ‘Frozen’ Princess Dresses Sold, Disney Says",2014-11-05T00:00,"Disney Consumer Products released sales figures for the dresses on Tuesday, an unusual step for the company and a reflection of the movie’s $1.3 billion in global box office sales....",https://www.nytimes.com/2014/11/05/business/media/frozen-princess-dresses-are-hot-sellers-disney-says.html
Blockbusters and Theme Parks Fuel a Strong Year for Disney ,2014-11-07T00:00,"The Walt Disney Company reported $7.5 billion in profit for the 2014 fiscal year, riding strong revenue from Walt Disney Studios that helped offset rising sports-rights costs that weighed on ESPN....",https://www.nytimes.com/2014/11/07/business/media/movie-and-theme-park-successes-spur-profits-at-disney.html
Disney Film Boss Alan Horn Finds Success After Ouster by Warner,2014-11-10T00:00,"As chairman, Alan F. Horn has helped turn Walt Disney Studios into a highly successful movie operation, making a record $1.55 billion profit....",https://www.nytimes.com/2014/11/10/business/media/alan-horn-rights-the-ship-at-disney-and-fortune-follows.html
Disney Announces New Digital and Mobile Products,2014-11-14T00:00,"In a news conference at its headquarters, the company revealed plans for a redesigned ESPN.com, an app-based children’s learning service, and sales of its films on Vudu....",https://www.nytimes.com/2014/11/14/business/media/disney-announces-new-digital-and-mobile-products-espn-imagicademy-vudu.html
It’s a Light Green Lifestyle,2014-11-19T13:00,"Jen Boulden was a serial start-up entrepreneur before founding Ideal Bite, a green-lifestyle email subscription service sold four years later to Disney. She now runs JenB TV....",https://www.nytimes.com/2014/11/19/business/energy-environment/jen-boulden-environment-jenb-tv.html
Disney Pairs Up With Turner to Promote TCM and Great Movie Ride,2014-11-26T00:00,The collaboration between the two companies underlines how media giants are increasingly collaborating on content-marketing efforts....,https://www.nytimes.com/2014/11/26/business/media/disney-pairs-up-with-turner-to-promote-shows-and-a-ride.html
Disney to Introduce New Apps Focused on Learning,2014-12-05T00:00,"Disney Imagicademy will release a line of apps dealing with math, science, language arts and other topics and featuring its well-known characters....",https://www.nytimes.com/2014/12/05/business/media/disney-to-introduce-new-apps-focused-on-learning.html
"Disney and Koch Industries Had Luxembourg Tax Deals, Journalists’ Group Says",2014-12-11T00:00,The International Consortium of Investigative Journalists named other companies as part of its disclosures focused on tax avoidance....,https://www.nytimes.com/2014/12/11/business/disney-and-koch-industries-had-luxembourg-tax-deals-journalists-group-says.html
Disney’s Chief Made $46.5 Million in 2014,2015-01-17T00:00,The compensation included a $2.5 million base salary and long-term stock and stock option awards of $17.3 million....,https://www.nytimes.com/2015/01/17/business/media/disneys-chief-made-46-5-million-in-2014.html
Disney&#8217;s Chief Was Paid $46.5. Million Last Year ,2015-01-17T00:00,Robert A. Iger received a 35 percent increase in overall pay in 2014. More than 92 percent of his pay is determined by Disney’s financial results....,https://www.nytimes.com/2015/01/17/business/media/disneys-chief-was-paid-46-5-million-last-year.html
"Disney Profit Jumps 19%, Even as ESPN Falters ",2015-02-04T00:00,"The first quarter of Disney&#8217;s 2015 fiscal year beat expectations by a wide margin, offsetting a modest decline at ESPN....",https://www.nytimes.com/2015/02/04/business/media/disney-earnings-consumer-products-sales.html
 A Meandering Market Ends Mostly Lower,2015-02-05T00:00,"Other than the Dow, which rose 6.62 points on news of Disney profit, stocks ended down as oil fell again....",https://www.nytimes.com/2015/02/05/business/daily-stock-market-activity.html
Disney&#8217;s Head of Parks Is Named to No. 2 Spot,2015-02-06T00:00,"Thomas O. Staggs will spend the next three years proving himself to Disney’s board, which has been acutely focused on a careful transfer of power....",https://www.nytimes.com/2015/02/06/business/media/walt-disney-company-names-thomas-staggs.html
"Disney Tackles Succession, This Time Without Drama",2015-02-13T00:00,Robert Iger&#8217;s selection of the next chief executive at Disney seems to be made. Or could there be a surprise sleeper candidate?...,https://www.nytimes.com/2015/02/13/business/disney-tackles-succession-this-time-without-drama.html
Disney Names Robert Chapek Chairman for Theme Parks,2015-02-24T00:00,"Mr. Chapek, who had run Disney Consumer Products, will succeed Thomas Staggs, recently named chief operating officer, at the theme park division....",https://www.nytimes.com/2015/02/24/business/media/disney-names-robert-chapek-chairman-for-theme-parks.html
"‘Frozen 2’ Is on the Way, Disney Says; More ‘Star Wars’ Plans Revealed",2015-03-13T00:00,"The company used its annual shareholder meeting to make several movie announcements, which also included a release date for &#8220;Star Wars: Episode VIII.&#8221;...",https://www.nytimes.com/2015/03/13/business/media/frozen-2-is-on-the-way-disney-says-more-star-wars-plans-revealed.html
Be Your Guest? How About I Just Pay and Leave?,2015-03-28T00:00,"For decades, Disney used the word, and today “guest” has sprung from the hospitality business and invaded retail, to some customers’ chagrin....",https://www.nytimes.com/2015/03/28/business/be-your-guest-how-about-i-just-pay-and-leave.html
