20140506†9:00AM UTC,"Upcoming Conferences, Quarterly Earnings Releases, New Branches, and Stock Price Updates - Analyst Notes on American Express, Ocwen, ICICI, Goldman Sachs and American Tower",http://www.reuters.com/article/2014/05/06/bc-analystsreviewcom-idUSnPnc1bSWJ+87+PRN20140506,
20140506†7:30AM UTC,Wells Fargo and American Express Launch Two New Credit Cards with Rich Rewards and Benefits,http://www.reuters.com/article/2014/05/06/ca-wells-fargo-company-idUSnBw065654a+100+BSW20140506,
20140804†11:50AM UTC,American Express Plans Live Audio Webcast of Its Fixed Income Investor Conference Call,http://www.reuters.com/article/2014/08/04/ny-american-express-idUSnBw045931a+100+BSW20140804,
20140804†8:40AM UTC,"Acquisition, Financial Results Releases, and Retirement - Research Reports on Zillow, Visa, Goldman Sachs, BNY Mellon and American Express",http://www.reuters.com/article/2014/08/04/bc-analystsreviewcom-idUSnPn81GtCQ+8b+PRN20140804,
20140822†1:30PM UTC,American Express Executive to Participate in the Barclays Global Financial Services Conference,http://www.reuters.com/article/2014/08/21/ny-american-express-idUSnBw215920a+100+BSW20140821,
20141015†10:00AM UTC,American Express Meetings & Events Teams up with DoubleDutch to Provide Customers with Greater Insight into Meetings ROI,http://www.reuters.com/article/2014/10/14/nv-american-express-idUSnBw145348a+100+BSW20141014,
20141015†5:02AM UTC,American Express and McDonald‚Äôs USA to Bring the Power of Membership Rewards Points to McDonald‚Äôs Restaurants Nationwide,http://www.reuters.com/article/2014/10/14/ny-american-express-idUSnBw145371a+100+BSW20141014,
20141120†2:14PM UTC,Fitch Rates American Express Credit Account Master Trust Series 2014-5,http://www.reuters.com/article/2014/11/19/ny-fitch-ratings-amex-idUSnBw196529a+100+BSW20141119,
20141120†2:05PM UTC,"Fitch Rates American Express Credit Account Master Trust, Series 2014-4",http://www.reuters.com/article/2014/11/19/ny-fitch-ratings-amex-tr-idUSnBw196512a+100+BSW20141119,
20140317†4:10PM UTC,American Express clinches $900 million joint venture investment,http://www.reuters.com/article/2014/03/17/us-americanexpress-travel-idUSBREA2G1ML20140317,
20140317†4:06PM UTC,American Express clinches $900 mln joint venture investment,http://www.reuters.com/article/2014/03/17/americanexpress-travel-idUSL6N0ME4BG20140317,
20140317†4:01PM UTC,American Express Enters into Agreement to Create Joint Venture for Business Travel,http://www.reuters.com/article/2014/03/17/ny-american-express-idUSnBw176280a+100+BSW20140317,
20140320†11:22AM UTC,American Express Expands Benefits for Platinum Card¬Æ Members,http://www.reuters.com/article/2014/03/20/ny-american-express-idUSnBw205974a+100+BSW20140320,
20140320†11:15AM UTC,American Express Invites Business Travelers to Relax and Connect with Additional Benefits for Corporate Platinum Card¬Æ and Corporate Gold Card Members,http://www.reuters.com/article/2014/03/20/ny-american-express-idUSnBw205957a+100+BSW20140320,
20140324†1:43PM UTC,American Express Declares Regular Quarterly Dividend,http://www.reuters.com/article/2014/03/24/ny-american-express-idUSnBw246189a+100+BSW20140324,
20140324†8:00AM UTC,"Financial Companies Report Agreements, Recognitions, Appointments, Dividends and Rewards Cards - Analyst Notes on American Express, Xoom, The Carlyle Group, Commerce Bank, and Fulton Financial",http://www.reuters.com/article/2014/03/24/bc-analysts-review-idUSnPn38vt2l+80+PRN20140324,
20140324†6:00AM UTC,PenFed's Defender American Express¬Æ Card this Year's Sponsor of 2014 National Cherry Blossom Festival's 'Postcard To The Troops' Program,http://www.reuters.com/article/2014/03/24/penfed-poscard-troops-idUSnPnc192FB+83+PRN20140324,
20140326†4:36PM UTC,American Express Plans to Increase Quarterly Dividend by 13 Percent and Buy Back up to $4.4 Billion of Common Shares in 2014,http://www.reuters.com/article/2014/03/26/ny-american-express-co-idUSnBw266480a+100+BSW20140326,
20140326†12:00PM UTC,American Express and Universal Studios Expand Partnership Through New Exclusive Agreement,http://www.reuters.com/article/2014/03/26/ny-american-express-idUSnBw265985a+100+BSW20140326,
20140327†10:00AM UTC,American Express Plans Live Audio Webcasts of the First Quarter 2014 Earnings Conference Call and Annual Meeting of Shareholders,http://www.reuters.com/article/2014/03/27/ny-american-express-co-idUSnBw275769a+100+BSW20140327,
20140401†8:00AM UTC,"Financial Companies Report Schedules, Acquisitions, Appointments and Stock Movements - Analyst Notes on American Express, BB&T;, Prudential Financial, Schwab, and BlackRock",http://www.reuters.com/article/2014/04/01/bc-analysts-review-idUSnPn92fV4s+84+PRN20140401,
20140402†9:49AM UTC,American Express Celebrates a Year of Life‚Äôs #EveryDayMoments,http://www.reuters.com/article/2014/04/02/ny-american-express-idUSnBw026063a+100+BSW20140402,
20140403†9:44AM UTC,"Snap, Tag, Sync: Keeping Track of Business Expenses Gets Even Easier as American Express OPEN and Intuit Launch ReceiptMatchSM with QuickBooks¬Æ",http://www.reuters.com/article/2014/04/03/ny-american-express-open-idUSnBw035791a+100+BSW20140403,
20140408†8:00AM UTC,American Express Unveils More than $15 Million in Savings from Merchant Offers Available Now,http://www.reuters.com/article/2014/04/08/amex-merchant-offers-idUSnPn7Bj4mp+90+PRN20140408,
20140409†10:58AM UTC,"Financial Release Schedule -- Research on Abbott Laboratories, PNC, American Express, and Plexus",http://www.reuters.com/article/2014/04/09/bc-es-idUSnPn6NSkjf+98+PRN20140409,
20140409†8:00AM UTC,"Proposed Sale, Management Views, New Product Launches, Survey Results, and Upcoming Results and Conference Calls- Analyst Notes on Goldman, Charles Schwab, American Express, Zillow, and State Street",http://www.reuters.com/article/2014/04/09/bc-analysts-review-idUSnPn3qq36d+80+PRN20140409,
20140410†9:23AM UTC,"BRIEF-American Express, Citigroup, Discover win dismissal of lawsuit over credit card arbitration causes",http://www.reuters.com/article/2014/04/10/americanexpress-brief-idUSWEN00CV820140410,
20140415†8:00AM UTC,"American Express and Thunderbird School of Global Management Team Up for 6th Annual American Express Leadership Academy, May 4-9",http://www.reuters.com/article/2014/04/15/idUSnMKWxFCkHa+1da+MKW20140415,
20140416†4:10PM UTC,American Express profit rises 12 percent,http://www.reuters.com/article/2014/04/16/american-express-results-idUSL3N0N84D720140416,
20140416†4:05PM UTC,"American Express Reports First Quarter EPS of $1.33, Up 16 Percent from a Year Ago; Revenues, Loans and Card Member Spending Increase; Operating Expenses Decline from Year-Ago Levels",http://www.reuters.com/article/2014/04/16/ny-american-express-idUSnBw166425a+100+BSW20140416,
20140416†2:37PM UTC,Fitch Affirms American Express; Outlook Stable,http://www.reuters.com/article/2014/04/16/ny-fitch-ratings-axp-idUSnBw166298a+100+BSW20140416,
20140416†2:07PM UTC,Fitch Affirms American Express; Outlook Stable,http://www.reuters.com/article/2014/04/16/fitch-affirms-american-express-outlook-s-idUSFit69740820140416,
20140417†2:00AM UTC,"REG-American Exp.Co American Express Reports First Quarter EPS of $1.33, Up 16 Percent from a Year Ago; Revenues, Loans and Card Member Spending Increase; Operating Expenses Decline from Year-Ago Levels",http://www.reuters.com/article/2014/04/17/american-express-idUSnBw166454a+100+BSW20140417,
20140421†4:30PM UTC,Empire State Realty Trust's First Stamford Place Leases to American Express,http://www.reuters.com/article/2014/04/21/esrt-am-ex-lease-ct-idUSnPnbx6bP1+82+PRN20140421,
20140421†9:30AM UTC,"The Zacks Analyst Blog Highlights:Yahoo!, Charles Schwab, Wal-Mart Stores, American Express and Facebook",http://www.reuters.com/article/2014/04/21/zacks-equity-research-idUSnPnbNXFcT+9d+PRN20140421,
20140421†9:00AM UTC,American Express Serve¬Æ Announces Largest Free Cash Reload Network in U.S.,http://www.reuters.com/article/2014/04/21/ny-american-express-idUSnBw215198a+100+BSW20140421,
20140421†8:01AM UTC,"Launches, Expansions, Schedules, Announcements, and Stock Price Movements - Analyst Notes on American Express, PNC, Lincoln Financial, Banco Bradesco, and Fifth Third Bancorp",http://www.reuters.com/article/2014/04/21/bc-analystsreviewcom-idUSnPn21M2Rm+8a+PRN20140421,
20140423†9:00AM UTC,"Schedule Announced: 25th Annual American Express Restaurant Trade Program at the FOOD & WINE Classic in Aspen, June 20-22, 2014",http://www.reuters.com/article/2014/04/23/foodwine-classic-idUSnPnFn0gc+50+PRN20140423,
20140424†2:48PM UTC,"Small Business Cash Flow Concerns Drop to Pre-recession Levels, According to the Spring American Express OPEN Small Business Monitor",http://www.reuters.com/article/2014/04/24/ny-american-express-open-idUSnBw246489a+100+BSW20140424,
20140424†6:00AM UTC,American Express Turns up the Volume for Card Members with New Membership ExperienceSM Concert Series,http://www.reuters.com/article/2014/04/24/ny-american-express-idUSnBw245264a+100+BSW20140424,
20140428†9:15AM UTC,"Technical Summary on Consumer Finance Stocks -- Research on SLM Corp., Discover Financial Services, American Express, and Capital One Financial",http://www.reuters.com/article/2014/04/28/bc-investor-edge-idUSnPnbktgF5+82+PRN20140428,
20140501†10:00AM UTC,American Express Executive to Participate in the Sanford Bernstein ‚ÄúDisruptive Trends in Financial Services‚Äù Conference,http://www.reuters.com/article/2014/05/01/ny-american-express-idUSnBw015163a+100+BSW20140501,
20140502†3:33PM UTC,Fitch Affirms American Express Credit Account Master Trust,http://www.reuters.com/article/2014/05/02/ny-fitch-ratings-amex-idUSnBw025833a+100+BSW20140502,
20140505†11:50AM UTC,"American Express Travel Survey Reveals Demand for Summer 2014 is Up, But So Are Costs",http://www.reuters.com/article/2014/05/05/ny-american-express-idUSnBw055944a+100+BSW20140505,
20140505†8:00AM UTC,"Appointments, Dividends, Financial Results, and Service Expansions - Analyst Notes on Well Fargo, Citigroup, American Express, AIG and Morgan Stanley",http://www.reuters.com/article/2014/05/05/bc-analysts-review-idUSnPn9V4jZR+93+PRN20140505,
20140507†5:36AM UTC,"Research and Markets: Credit and Charge Cards in Italy: Fiditalia, Unicredit, BNL, American Express and Many More",http://www.reuters.com/article/2014/05/07/research-and-markets-idUSnBw075710a+100+BSW20140507,
20140509†1:25PM UTC,American Express Celebrates America‚Äôs Best #EveryDayMoments; Epic Everyday Getaway Contest Winners Gear up to be VIPs in NYC,http://www.reuters.com/article/2014/05/09/ny-american-express-idUSnBw095744a+100+BSW20140509,
20140512†11:06AM UTC,"Fitch to Rate American Express Credit Account Master Trust, Series 2014-1; Presale Issued",http://www.reuters.com/article/2014/05/12/ny-fitch-ratings-amex-idUSnBw126112a+100+BSW20140512,
20140513†2:35PM UTC,American Express Announces 13 Percent Dividend Increase,http://www.reuters.com/article/2014/05/13/ny-american-express-idUSnBw136656a+100+BSW20140513,
20140514†9:04AM UTC,American Express Expands Merchant Network Through OptBlueSM Program,http://www.reuters.com/article/2014/05/14/ny-american-express-idUSnBw145914a+100+BSW20140514,
20140514†7:10AM UTC,"Commitments, Product Launches, Lounge Openings, and Earnings Releases - Analyst Notes on Goldman Sachs, ICICI Bank, American Express, HCP and Zillow",http://www.reuters.com/article/2014/05/14/bc-analystsreviewcom-idUSnPn9Bp2KY+93+PRN20140514,
20140515†10:00AM UTC,American Express President to Participate in Sanford Bernstein‚Äôs 30th Annual Strategic Decisions Conference,http://www.reuters.com/article/2014/05/15/ny-american-express-idUSnBw155138a+100+BSW20140515,
20140519†1:31PM UTC,"Fitch Rates American Express Credit Account Master Trust, Series 2014-1",http://www.reuters.com/article/2014/05/19/ny-fitch-ratings-amer-ex-idUSnBw196416a+100+BSW20140519,
20140519†9:30AM UTC,"The Zacks Analyst Blog Highlights: Wal-Mart Stores, Keurig Green Mountain, Coca-Cola, Cisco Systems and American Express",http://www.reuters.com/article/2014/05/19/il-zacks-investment-idUSnPn1k93DG+83+PRN20140519,
20140522†8:30AM UTC,"Home Price Expectation Survey, Shareholders Approval, Upcoming Conferences, Capital-Raising Plans, and Website Makeover - Analyst Notes on Zillow, Goldman Sachs, American Express, Deutsche Bank and ICICI Bank",http://www.reuters.com/article/2014/05/22/bc-analysts-review-idUSnPn9pb5bM+81+PRN20140522,
20140523†10:40AM UTC,"Consumer Finance Stocks Roundup -- Research on American Express, DFC Global, Capital One Financial, and Discover Financial Services",http://www.reuters.com/article/2014/05/23/bc-investor-edge-idUSnPn9zQ7d1+88+PRN20140523,
20140523†7:00AM UTC,"Acquisitions, Conference Schedules, New Operations, Appointments, and Technical Updates - Analyst Notes on MasterCard, American Express, State Street, Zillow and BNY Mellon",http://www.reuters.com/article/2014/05/23/bc-analysts-review-idUSnPnbp9NHt+86+PRN20140523,
20140526†3:09PM UTC,"Research and Markets: Global Market for Mobile Payments Report 2014 Featuring American Express, Apple, Google, Mastercard, PayPal, Visa, and a Case Study on the Isis Mobile Wallet",http://www.reuters.com/article/2014/05/26/research-and-markets-idUSnBw265250a+100+BSW20140526,
20140527†10:00AM UTC,‚ÄúAmerican Express Unstaged‚Äù Welcomes Grammy¬Æ Award-Winning Pharrell Williams and Spike Lee as the First Pairing for 2014,http://www.reuters.com/article/2014/05/27/ny-american-express-idUSnBw275712a+100+BSW20140527,
20140528†10:00AM UTC,American Express Chief Financial Officer to Participate in Morgan Stanley Financials Conference,http://www.reuters.com/article/2014/05/28/ny-american-express-idUSnBw286087a+100+BSW20140528,
20140603†10:00AM UTC,GBTA Announces American Express Global Business Travel President and CEO Bill Glenn as Featured Speaker During GBTA Convention 2014,http://www.reuters.com/article/2014/06/03/gbta-convention-idUSnPn3PYXft+9c+PRN20140603,
20140605†9:00AM UTC,American Express Serve¬Æ and Bluebird¬Æ Show You Where Your Money Goes With Free Tools That Track Spending and Budgets,http://www.reuters.com/article/2014/06/05/ny-american-express-idUSnBw055421a+100+BSW20140605,
20140605†5:00AM UTC,"Result Schedules, Upcoming Conferences, and Technical Updates - Analyst Notes on JPMorgan Chase, American Express, Morgan Stanley, Maiden Holdings and Main Street Capital",http://www.reuters.com/article/2014/06/05/bc-analystsreview-idUSnPn4gGLMv+8e+PRN20140605,
20140609†3:00PM UTC,American Express And Uber Launch First-Of-Its-Kind Mobile Loyalty Program,http://www.reuters.com/article/2014/06/09/ny-axp-uber-program-idUSnPn9KpSpp+94+PRN20140609,
20140609†10:00AM UTC,"More CFOs Taking Aggressive Approach to Spending and Investment, Reflecting Increasing Economic Optimism, According to Seventh Annual American Express Survey of CFOs",http://www.reuters.com/article/2014/06/09/ny-american-express-idUSnBw095824a+100+BSW20140609,
20140612†11:10AM UTC,Bon App√©tit: American Express Partners with Culinary Tastemakers for New Centurion Lounge‚Ñ† Locations,http://www.reuters.com/article/2014/06/12/ny-american-express-idUSnBw125172a+100+BSW20140612,
20140612†6:40AM UTC,"Joint Programs, Vehicle Charging Stations, Dividends, and Technical Updates - Analyst Notes on American Express, MetLife, Simon, Qiwi and XOOM",http://www.reuters.com/article/2014/06/12/bc-ar-idUSnPn5bHVFl+8e+PRN20140612,
20140617†8:30AM UTC,American Express Honors Avoya Travel Independent Agency As Representative Pacesetter,http://www.reuters.com/article/2014/06/17/fl-avoya-travel-award-idUSnPn1v8MZV+87+PRN20140617,
20140617†7:00AM UTC,"Consumer Finance Stocks Technical Data -- Research on SLM Corp., Navient, American Express, and Capital One Financial",http://www.reuters.com/article/2014/06/17/bc-investor-edge-idUSnPn3XK37k+98+PRN20140617,
20140620†6:00AM UTC,"Recognitions, Appointments, Earnings Release Schedules and Privileges to Customers - Analyst Notes on Bank of America, American Express, Simon, American Residential Properties and Mercury General",http://www.reuters.com/article/2014/06/20/bc-ar-idUSnPnb7fVJP+87+PRN20140620,
20140623†9:00AM UTC,American Express Names Laureen E. Seeger General Counsel,http://www.reuters.com/article/2014/06/23/ny-american-express-idUSnBw235803a+100+BSW20140623,
20140624†10:04AM UTC,"Fitch to Rate American Express Credit Account Master Trust, Series 2014-2; Presale Issued",http://www.reuters.com/article/2014/06/24/ny-fitch-ratings-americ-idUSnBw246107a+100+BSW20140624,
20140630†5:09PM UTC,American Express Completes Establishment of Joint Venture for Global Business Travel,http://www.reuters.com/article/2014/06/30/ny-american-express-idUSnBw306500a+100+BSW20140630,
20140701†3:45PM UTC,"Fitch Rates American Express Credit Account Master Trust, Series 2014-2",http://www.reuters.com/article/2014/07/01/ny-fitch-ratings-america-idUSnBw016454a+100+BSW20140701,
20140701†8:00AM UTC,American Express Global Business Travel Announces Executive Appointments,http://www.reuters.com/article/2014/07/01/ny-american-express-idUSnBw015420a+100+BSW20140701,
20140701†5:20AM UTC,"Executive Appointments, Philanthropic Programs, and Strategic Marketing Partnerships - Analyst Notes on U.S Bancorp, Morgan Stanley, MetLife, American Express and Zillow",http://www.reuters.com/article/2014/07/01/bc-analysts-review-idUSnPnpGc1j+48+PRN20140701,
20140701†3:04AM UTC,Bank Associates Merchant Services (BAMS) Announces New American Express¬Æ Full Acquiring Program,http://www.reuters.com/article/2014/07/01/idUSnGNX4zdXZG+1c7+GNW20140701,
20140708†8:36AM UTC,SmartMetric Patent Infringement Defendants Visa Inc and MasterCard International Have Been Accused of Being a Duopoly by American Express,http://www.reuters.com/article/2014/07/08/idUSnMKWwMhtFa+1d2+MKW20140708,
20140721†9:30AM UTC,"The Zacks Analyst Blog Highlights: Facebook, Twitter, Starbucks, American Express and Amazon.com",http://www.reuters.com/article/2014/07/21/il-zacks-investment-idUSnPn9r21LW+83+PRN20140721,
20140722†3:30PM UTC,American Express Declares Regular Quarterly Dividend,http://www.reuters.com/article/2014/07/22/ny-american-express-idUSnBw226550a+100+BSW20140722,
20140722†9:20AM UTC,"Stock Updates on Consumer Finance Industry -- Capital One Financial, SLM Corp., American Express, Discover Financial Services, and Navient",http://www.reuters.com/article/2014/07/22/bc-investor-edge-idUSnPnKk1Fl+52+PRN20140722,
20140724†10:46AM UTC,"U.S. Middle Market Companies Looking to Hire, According to New American Express Survey",http://www.reuters.com/article/2014/07/24/ny-american-express-idUSnBw245873a+100+BSW20140724,
20140724†1:04AM UTC,EDENRED S.A.: Edenred enters into an alliance with American Express in Mexico,http://www.reuters.com/article/2014/07/24/idUSnHUGFm9FFa+1e6+ONE20140724,
20140728†10:00AM UTC,American Express Global Business Travel Cultivates Connections and Communication with New Tools and Services for Corporate Travelers and Travel Managers,http://www.reuters.com/article/2014/07/28/ca-amex-global-idUSnBw285090a+100+BSW20140728,
20140728†8:20AM UTC,"Earnings Release Schedule, Dividend, Technology Center Opening, Conference Presentation, and Executive Appointments - Research Reports on Apollo Investment, Visa, American Express, Xoom and Sallie Mae",http://www.reuters.com/article/2014/07/28/bc-a-idUSnPn2X8CV5+96+PRN20140728,
20140729†4:03PM UTC,"American Express Reports Second Quarter EPS of $1.43, Up 13 Percent from a Year Ago; Revenues, Loans and Card Member Spending Increase; Gain from Business Travel Transaction Largely Reinvested in Business",http://www.reuters.com/article/2014/07/29/ny-american-express-idUSnBw296536a+100+BSW20140729,
20140729†10:00AM UTC,GBTA Foundation Partners with American Express To Develop New Business Traveler Sentiment Index,http://www.reuters.com/article/2014/07/29/gbta-amex-new-index-idUSnPn77h03C+81+PRN20140729,
20140730†9:30AM UTC,"The Zacks Analyst Blog Highlights: Twitter, American Express, Panera Bread, Whole Foods Market and Treehouse Foods",http://www.reuters.com/article/2014/07/30/zacks-analyst-blog-idUSnPn77QvcG+89+PRN20140730,
20140730†2:00AM UTC,"REG-American Exp.Co American Express Reports Second Quarter EPS of $1.43, Up 13 Percent from a Year Ago; Revenues, Loans and Card Member Spending Increase; Gain from Business Travel Transaction Largely Reinvested in Business",http://www.reuters.com/article/2014/07/30/american-express-idUSnBw296541a+100+BSW20140730,
20140731†10:55AM UTC,"Phoenix House Leadership Academy Receives $150,000 Grant from American Express Foundation",http://www.reuters.com/article/2014/07/31/ny-phoenix-house-idUSnBw315945a+100+BSW20140731,
20140811†9:20AM UTC,"Survey Results, Dividend, Financial Results, Senior Level Appointments, and New Partnership - Research Reports on American Express, Visa, Molson Coors, Goldman Sachs and Zillow",http://www.reuters.com/article/2014/08/11/bc-analysts-review-idUSnPn59NT4q+8c+PRN20140811,
20140812†8:45AM UTC,American Express unveils The Centurion(SM) Lounge in New York LaGuardia Airport,http://www.reuters.com/article/2014/08/12/ny-american-express-idUSnBw125212a+100+BSW20140812,
20140813†8:45AM UTC,American Express unveils The Centurion(SM) Lounge in New York LaGuardia Airport,http://www.reuters.com/article/2014/08/12/ny-american-express-idUSnBw125212a+100+BSW20140812,
20140821†12:49PM UTC,American Express Serves Fans the Finest of the 2014 US Open with Innovative Digital and On-Site Services,http://www.reuters.com/article/2014/08/20/ny-american-express-idUSnBw205941a+100+BSW20140820,
20140821†9:00AM UTC,"Upcoming Earnings, Opening of a New Lounge, Appointments, Survey Results and Updates on Discussions - Research Reports on Visa, Goldman Sachs, American Express, AvalonBay and Zillow",http://www.reuters.com/article/2014/08/20/bc-ar-idUSnPn4hd0nR+81+PRN20140820,
20140821†9:00AM UTC,"Families Heaviest Users of Vacation Home Rentals this Year and the Most Likely to Value the Unique Benefits of Vacation Homes, According to Harris Poll/Inspirato with American Express Survey",http://www.reuters.com/article/2014/08/20/co-inspirato-idUSnBw205080a+100+BSW20140820,
20140826†11:45AM UTC,Country Superstar Tim McGraw and Oscar Nominated Director Bennett Miller Pair for 15th ‚ÄúAmerican Express Unstaged‚Äù,http://www.reuters.com/article/2014/08/25/ny-american-express-idUSnBw255683a+100+BSW20140825,
20140827†9:00AM UTC,"Financials Sector Equities Technical Briefing -- American Express, Sumitomo Mitsui Financial, Lloyds Banking, Credit Suisse, and Deutsche Bank",http://www.reuters.com/article/2014/08/26/bc-i-idUSnPnc7B7hM+89+PRN20140826,
20140828†7:10AM UTC,Audience Rewards¬Æ Partners With First Bankcard¬Æ to Launch Audience Rewards¬Æ American Express¬Æ Card,http://www.reuters.com/article/2014/08/27/ne-first-bankcard-idUSnBw275404a+100+BSW20140827,
20140829†9:20AM UTC,"Settlement of Claims, Upcoming Conference, Technical Update, Market Report, and Appointments - Research Reports on Goldman Sachs, American Express, Visa, Zillow and Northern Trust",http://www.reuters.com/article/2014/08/28/bc-analysts-review-idUSnPn53CLNj+8e+PRN20140828,
20140829†4:00AM UTC,J.D. Power Reports: American Express and Discover Tie for Highest Rank in Customer Satisfaction,http://www.reuters.com/article/2014/08/28/jdpower-credit-card-idUSnPn51vVGc+86+PRN20140828,
20140911†7:08AM UTC,American Express Partners With Renowned British Designer OSMAN at London Fashion Week SS15 and Announces Global Competition,http://www.reuters.com/article/2014/09/10/bc-amex-osman-competitio-idUSnPn1H4KYB+97+PRN20140910,
